question_id,question,domain,candidate_alignment_band,candidate_alignment_review_rank,candidate_alignment_shared_term_count,candidate_alignment_shared_terms,candidate_alignment_coverage,candidate_alignment_selection_score,candidate_alignment_short_query,candidate_alignment_source,candidate_alignment_source_url,candidate_alignment_source_title,candidate_ddg_status,candidate_ddg_abstract_source,candidate_ddg_abstract_text,candidate_chunks,gold_chunk_ids,gold_answer,gold_status,review_method,reviewer_notes
CH-0975,Tra cứu thông tin: Sự khác biệt giữa tế bào gốc và tế bào thường (Mã CH-0975)?,general,REVIEW_SIGNAL,78,2,"[""sự"", ""tin""]",0.166667,36.6667,tra cứu thông tin sự khác biệt giữa,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0917,Tra cứu thông tin: Sự phát triển của dòng nhạc Pop hiện đại trên thế giới (Mã CH-0917)?,general,REVIEW_SIGNAL,79,2,"[""sự"", ""tin""]",0.166667,36.6667,tra cứu thông tin sự phát triển dòng,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0570,Tập luyện Yoga hỗ trợ cải thiện vóc dáng và sự dẻo dai mới nhất năm nay (Mã CH-0570)?,general,REVIEW_SIGNAL,80,2,"[""luyện"", ""tập""]",0.166667,36.6667,tập luyện yoga hỗ trợ cải thiện vóc,canonical_fetch_existing,https://www.typingstudy.com/vi,Luyện gõ 10 ngón trực tuyến,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0475,Tra cứu thông tin: Sự khác biệt giữa tế bào gốc và tế bào thường (Mã CH-0475)?,general,REVIEW_SIGNAL,81,2,"[""sự"", ""tin""]",0.166667,36.6667,tra cứu thông tin sự khác biệt giữa,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0417,Tra cứu thông tin: Sự phát triển của dòng nhạc Pop hiện đại trên thế giới (Mã CH-0417)?,general,REVIEW_SIGNAL,82,2,"[""sự"", ""tin""]",0.166667,36.6667,tra cứu thông tin sự phát triển dòng,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0070,Tập luyện Yoga hỗ trợ cải thiện vóc dáng và sự dẻo dai mới nhất năm nay (Mã CH-0070)?,general,REVIEW_SIGNAL,83,2,"[""luyện"", ""tập""]",0.166667,36.6667,tập luyện yoga hỗ trợ cải thiện vóc,canonical_fetch_existing,https://www.typingstudy.com/vi,Luyện gõ 10 ngón trực tuyến,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0986,Tra cứu thông tin: Sự hình thành và phát triển của Đạo Phật tại Việt Nam (Mã CH-0986)?,general,REVIEW_SIGNAL,84,2,"[""sự"", ""tin""]",0.153846,35.3846,tra cứu thông tin sự hình thành phát,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0486,Tra cứu thông tin: Sự hình thành và phát triển của Đạo Phật tại Việt Nam (Mã CH-0486)?,general,REVIEW_SIGNAL,85,2,"[""sự"", ""tin""]",0.153846,35.3846,tra cứu thông tin sự hình thành phát,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0001,Cách phân biệt Deepfake và video thật mới nhất năm nay (Mã CH-0001)?,general,REVIEW_SIGNAL,86,1,"[""phân""]",0.2,35.0,phân biệt deepfake video thật,canonical_fetch_existing,https://vi.wikipedia.org/wiki/Ph%C3%A2n,Phân – Wikipedia tiếng Việt,DDG_API_OK,,,"[{""chunk_id"": ""doc-3e3b23f63f0b2420-chunk-001"", ""document_id"": ""doc-3e3b23f63f0b2420"", ""source_url"": ""https://congan.hungyen.gov.vn/deepfake-gia-nhuat-lam-sao-de-tranh-bay-luao-c218065.html"", ""source_title"": ""Deepfake giả như thật, làm sao để tránh bẫy lừa đảo"", ""text"": ""Deepfake có thể làm giả âm thanh, hình ảnh và video. Dấu hiệu nhận biết gồm chất lượng hình ảnh thấp, rung mờ, thời lượng ngắn; cử chỉ mắt không tự nhiên; màu da và ánh sáng bất thường; chuyển động giật; khuôn mặt thiếu cân đối; khẩu hình không tự nhiên. Cần xác minh bằng cách gọi điện thoại trực tiếp qua SIM, không chỉ gọi qua Zalo hoặc Facebook trước khi chuyển tiền."", ""content_hash"": ""sha256:20d142f2c18c3c5164031b687f325493ef658bd1bc9dd9cb888529725810ac26""}]",[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0982,Tra cứu thông tin: Tỷ giá USD/VND tác động thế nào đến doanh nghiệp xuất khẩu (Mã CH-0982)?,general,REVIEW_SIGNAL,87,2,"[""giá"", ""tỷ""]",0.142857,34.2857,tra cứu thông tin tỷ giá usd vnd,canonical_fetch_existing,https://www.vietcombank.com.vn/vi-VN/KHCN/Cong-cu-Tien-ich/Ty-gia,Tỷ gi&#225;,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0966,Tra cứu thông tin: Sự ra đời của chữ Quốc ngữ trong lịch sử Việt Nam (Mã CH-0966)?,general,REVIEW_SIGNAL,88,2,"[""sự"", ""tin""]",0.142857,34.2857,tra cứu thông tin sự ra đời chữ,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0964,Tra cứu thông tin: Tác dụng phụ của việc sử dụng thuốc kháng sinh tùy tiện (Mã CH-0964)?,general,REVIEW_SIGNAL,89,2,"[""tra"", ""tác""]",0.142857,34.2857,tra cứu thông tin tác dụng phụ việc,canonical_fetch_existing,https://hvdic.thivien.net/hv/t%C3%A1c,Tra từ: tác - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0483,Tra cứu thông tin: Thủ tục đăng ký sang tên xe máy chính chủ (Mã CH-0483)?,general,REVIEW_SIGNAL,90,2,"[""thủ"", ""tra""]",0.142857,34.2857,tra cứu thông tin thủ tục đăng ký,canonical_fetch_existing,https://hvdic.thivien.net/hv/th%E1%BB%A7,Tra từ: thủ - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0482,Tra cứu thông tin: Tỷ giá USD/VND tác động thế nào đến doanh nghiệp xuất khẩu (Mã CH-0482)?,general,REVIEW_SIGNAL,91,2,"[""giá"", ""tỷ""]",0.142857,34.2857,tra cứu thông tin tỷ giá usd vnd,canonical_fetch_existing,https://www.vietcombank.com.vn/vi-VN/KHCN/Cong-cu-Tien-ich/Ty-gia,Tỷ gi&#225;,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0466,Tra cứu thông tin: Sự ra đời của chữ Quốc ngữ trong lịch sử Việt Nam (Mã CH-0466)?,general,REVIEW_SIGNAL,92,2,"[""sự"", ""tin""]",0.142857,34.2857,tra cứu thông tin sự ra đời chữ,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0464,Tra cứu thông tin: Tác dụng phụ của việc sử dụng thuốc kháng sinh tùy tiện (Mã CH-0464)?,general,REVIEW_SIGNAL,93,2,"[""tra"", ""tác""]",0.142857,34.2857,tra cứu thông tin tác dụng phụ việc,canonical_fetch_existing,https://hvdic.thivien.net/hv/t%C3%A1c,Tra từ: tác - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0943,Tra cứu thông tin: Thủ tục đăng ký kết hôn có yếu tố nước ngoài (Mã CH-0943)?,general,REVIEW_SIGNAL,94,2,"[""thủ"", ""tra""]",0.133333,33.3333,tra cứu thông tin thủ tục đăng ký,canonical_fetch_existing,https://hvdic.thivien.net/hv/th%E1%BB%A7,Tra từ: thủ - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0934,Tra cứu thông tin: Tác hại của việc thức khuya liên tục đối với gan và tim mạch (Mã CH-0934)?,general,REVIEW_SIGNAL,95,2,"[""tra"", ""tác""]",0.133333,33.3333,tra cứu thông tin tác hại việc thức,canonical_fetch_existing,https://hvdic.thivien.net/hv/t%C3%A1c,Tra từ: tác - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0903,Tra cứu thông tin: Thủ tục cấp đổi hộ chiếu phổ thông online trên Cổng dịch vụ công (Mã CH-0903)?,general,REVIEW_SIGNAL,96,2,"[""thủ"", ""tra""]",0.133333,33.3333,tra cứu thông tin thủ tục cấp đổi,canonical_fetch_existing,https://hvdic.thivien.net/hv/th%E1%BB%A7,Tra từ: thủ - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0443,Tra cứu thông tin: Thủ tục đăng ký kết hôn có yếu tố nước ngoài (Mã CH-0443)?,general,REVIEW_SIGNAL,97,2,"[""thủ"", ""tra""]",0.133333,33.3333,tra cứu thông tin thủ tục đăng ký,canonical_fetch_existing,https://hvdic.thivien.net/hv/th%E1%BB%A7,Tra từ: thủ - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0434,Tra cứu thông tin: Tác hại của việc thức khuya liên tục đối với gan và tim mạch (Mã CH-0434)?,general,REVIEW_SIGNAL,98,2,"[""tra"", ""tác""]",0.133333,33.3333,tra cứu thông tin tác hại việc thức,canonical_fetch_existing,https://hvdic.thivien.net/hv/t%C3%A1c,Tra từ: tác - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0403,Tra cứu thông tin: Thủ tục cấp đổi hộ chiếu phổ thông online trên Cổng dịch vụ công (Mã CH-0403)?,general,REVIEW_SIGNAL,99,2,"[""thủ"", ""tra""]",0.133333,33.3333,tra cứu thông tin thủ tục cấp đổi,canonical_fetch_existing,https://hvdic.thivien.net/hv/th%E1%BB%A7,Tra từ: thủ - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
